isbn13,title,authors,categories,average_rating,ratings_count,weighted_rating
9780060936501,The Best American Science Writing 2002,Matt Ridley;Alan Lightman,Science,3.88,66.0,3.932619293636827
9780380898039,Red Message,Peter Abrahams,,3.43,7.0,3.9326117170066155
9781572308688,"Africa South of the Sahara, Second Edition",Robert F. Stock;Robert Stock,History,3.43,7.0,3.9326117170066155
9781597221283,Undead and Unappreciated,MaryJanice Davidson,Fiction,3.88,67.0,3.932610610943269
9780739447345,The Christmas Thief,Mary Higgins Clark,Christmas stories,3.61,11.0,3.9326066461204885
9780529123459,The Last Eyewitness,Chris Seay;David B. Capes;Brian McLaren,Bibles,3.77,22.0,3.932601879384721
9781593854461,Teaching Reading Comprehension to Students with Learning Difficulties,Janette K. Klingner;Sharon Vaughn;Alison Boardman,Education,3.77,22.0,3.932601879384721
9780674018297,The Gardens of Emily Dickinson,Judith FARR;Louise Carter,Architecture,3.86,50.0,3.932593133656384
9780879697129,Bioinformatics,David W. Mount,Science,3.87,58.0,3.932593010529881
9780750666008,Brand New Justice,Simon Anholt,Business & Economics,3.69,15.0,3.932591595717379
9780879074494,Exercitia Spiritualia,Saint Gertrude (the Great),Religion,3.2,5.0,3.932587580539148
9780590209342,Persuasive Writing,Tara McCarthy,Juvenile Nonfiction,3.2,5.0,3.932587580539148
9781590302088,Making a Change for Good,Cheri Huber,Philosophy,3.92,291.0,3.9325875728955633
9780253201621,Dante's Vita Nuova,Alighieri Dante;Dante Alighieri,Literary Criticism,3.87,59.0,3.932582668423965
9780312172251,Through the Dark Labyrinth,Gordon Bowker,Biography & Autobiography,3.83,36.0,3.9325825691369483
9781859605158,Motorcycle Basics Techbook,John Haynes,Transportation,3.83,36.0,3.9325825691369483
9780465092758,Not Even Wrong,Peter Woit,Science,3.93,1447.0,3.9325766546781282
9780316773782,Mind Over Money,John W. Schott;Jean S. Arbeiter,Business & Economics,2.67,3.0,3.9325667633886088
9780738519388,Juneau and Sauk Counties,Jacqueline Ann;Sheila Zenk,History,2.67,3.0,3.9325667633886088
9780413772787,The birds,Aristophanes;Sean O'Brien,Drama,2.67,3.0,3.9325667633886088
9780600601166,The New Hite Report,Shere Hite,Sexual behavior surveys,3.76,22.0,3.9325653056762304
9780886776503,Fire in the Sky,Jo Clayton,Fiction,3.87,61.0,3.9325619944615675
9780609804247,Awakening Intuition,Mona Lisa Schulz,Health & Fitness,3.92,304.0,3.9325615871958304
9780521009379,The Ethics and Politics of Asylum,Matthew J. Gibney,Law,3.55,10.0,3.93256043892374
9780394604800,"Bernard Shaw's Saint Joan, Major Barbara, Androcles and the Lion",Bernard Shaw,Drama,3.55,10.0,3.93256043892374
9780886875534,Good Grief,Rheta Grimsley Johnson,Biography & Autobiography,3.72,18.0,3.932560358489323
9780972016414,The Player's Handbook,Heidi Fleiss;Libby Keatinge,Family & Relationships,3.82,34.0,3.932560198261055
9780521612630,The Tragedy of King Lear,William Shakespeare;Jay L. Halio,Drama,3.9,118.0,3.9325577345009517
9780131816596,World Studies: Eastern Hemisphere,Heidi Hayes Jacobs;Pearson Prentice Hall;Kate Kinsella;Michal L. LeVasseur,Juvenile Nonfiction,2.0,2.0,3.932553847624193
9780674891999,"Time's Arrow, Time's Cycle",Stephen Jay Gould,Science,3.92,311.0,3.9325476392860286
9781841150352,The Hours,Michael Cunningham,American fiction,3.93,1533.0,3.9325472120868885
9780060766740,"The Nightmare Room, Books 1-2-3: The Nightmare Begins!",R.L. Stine,Juvenile Fiction,3.89,92.0,3.9325456562949666
9781857234022,A Man Betrayed,J. V. Jones,Adventure stories,3.9,121.0,3.932541759818284
9780822550006,Oprah Winfrey,Katherine E. Krohn,Juvenile Nonfiction,3.82,35.0,3.932541526142569
9780888822406,The Fish Kisser,James Hawkins,Fiction,3.44,8.0,3.932541296391409
9780618251322,The Best American Sports Writing 2003,Glenn Stout;Buzz Bissinger,Sports & Recreation,3.85,48.0,3.932537712388817
9780375725975,Acts of Faith,Philip Caputo,Fiction,3.93,1573.0,3.9325337459070138
9780816730308,The Man who Tricked a Ghost,Laurence Yep,Juvenile Nonfiction,3.83,39.0,3.9325315520691193
9781741042955,Ecuador & the Galápagos Islands,Danny Palmerlee;Michael Grosberg;Carolyn McCarthy,Travel,3.87,64.0,3.932531009116174
9780534491826,Data Structures and Algorithms in C++,Adam Drozdek,Computers,3.71,18.0,3.932530414634052
9780743428675,Black Cat,V. C. Andrews,Fiction,3.75,22.0,3.9325287319677393
9780743409155,Eye of the Storm,Virginia C. Andrews,Partition of decedents' estates,3.82,36.0,3.932522860217928
9780393040586,The Confident Child,T. E. Apter,Family & Relationships,3.62,13.0,3.9325208665921236
9781892389381,The State of the Art,Iain M. Banks,Fiction,3.84,44.0,3.932519517159128
9780007150304,"Beware, Princess Elizabeth",Carolyn Meyer,Children's stories,3.88,78.0,3.932515290091652
9780465069347,The Republic of Plato,Allan Bloom,Philosophy,3.93,1637.0,3.9325124936887974
9780439389846,The truth about Stacey,Ann M. Martin,Babysitters Club (Imaginary organization),3.85,50.0,3.9325103967184782
9780844667508,Child of God,Cormac McCarthy,Fiction,3.86,57.0,3.932509145071516
9780486419251,The Canterville Ghost and Other Stories,Oscar Wilde,Fiction,3.93,1653.0,3.932507236222847
9780765300355,Legends,Robert Silverberg,Fiction,3.92,333.0,3.932504003946879
9780976882305,The Giraffe who was Afraid of Heights,David A. Ufer,Juvenile Fiction,3.81,34.0,3.9325037877919358
9780330347761,The Golden Key,Melanie Rawn;Jennifer Roberson;Kate Elliott,Families,3.81,34.0,3.9325037877919358
9781578068012,Daisy Bates,Grif Stockley,Biography & Autobiography,3.55,11.0,3.9324967239820032
9780878057009,Conversations with John Updike,John Updike;James Plath,Biography & Autobiography,3.58,12.0,3.9324929778059103
9780801883941,"Right Stuff, Wrong Sex",Margaret A. Weitekamp,History,3.8,32.0,3.9324913414329603
9781580174046,Maple Syrup Cookbook,Ken Haedrich,Cooking,3.82,38.0,3.932485546937856
9781903252048,The Elephant War,Gillian Avery,Children's stories,3.68,17.0,3.932482584745883
9780764555893,PHP and MySQL For Dummies,Janet Valade,Computers,3.54,11.0,3.932478403625589
9780375714337,Mediterranean Winter,Robert D. Kaplan,Travel,3.91,193.0,3.932474997772309
9780764587245,CliffsComplete The Scarlet Letter,Nathaniel Hawthorne,Fiction,3.39,8.0,3.932474643610738
9780976540601,Unauthorized Harry Potter and the Deathly Hallows News,W. Frederick Zimmerman,Fiction,3.69,18.0,3.932470526923509
9780029131695,Tyranny of the Majority,Lani Guinier,History,3.82,39.0,3.9324668995762684
9780131935075,The Visual Arts,Hugh Honour;John Fleming,Art,3.82,39.0,3.9324668995762684
9780373870288,Suddenly Daddy,Loree Lough,Fiction,3.81,36.0,3.9324631512989083
9780689868832,The Children's Homer,Padraic Colum,Juvenile Fiction,3.89,104.0,3.932461922172938
9781400047338,Gale Gand's Short + Sweet,Gale Gand;Julia Moskin,Cooking,3.74,23.0,3.932460162887005
9781932664393,Han'guk-sik Sarang,J. Torres,Comics & Graphic Novels,3.44,9.0,3.932459236947635
9780822331131,Photography's Other Histories,Christopher Pinney;Nicolas Peterson;Nicholas Thomas,Photography,3.73,22.0,3.9324555845507576
9780195101287,Justice Oliver Wendell Holmes,G. Edward White,Literary Criticism,3.67,17.0,3.9324542997327803
9780020360759,Heart Songs and Other Stories,Annie Proulx,Fiction,3.93,1822.0,3.9324530187734164
9781557830418,"The Adventures of Baron Munchausen, the Screenplay",Charles McKeown;Terry Gilliam,Performing Arts,3.48,10.0,3.932443835417306
9780878056262,Conversations with Jerzy Kosinski,Jerzy Kosinski,Literary Criticism,3.75,25.0,3.9324377443557417
9780465014873,Crime And Punishment In American History,Lawrence Friedman,Law,3.89,108.0,3.9324340839940906
9780471265184,Astronomy,Dinah L. Moché,Science,3.89,109.0,3.93242713015182
9780241912720,Stuart Little,Elwyn Brooks White,"Little, Stuart (Fictitious character)",3.89,109.0,3.93242713015182
9780521805223,Charles Taylor,Ruth Abbey;Lecturer in Philosophy Ruth Abbey;Cambridge University Press,History,3.6,14.0,3.9324222322974647
9781861974426,Call of the Mall,Paco Underhill,Consumer behavior,3.6,14.0,3.9324222322974647
9780738543390,Cypress Gardens,Mary M. Flekke;Sarah E. MacDonald;Randall M. MacDonald,History,3.0,5.0,3.9324208652471877
9780671854058,Star Trek,Alan Dean Foster,,3.71,21.0,3.932419413055484
9781892395566,International Building Code 2003,International Code Council,Reference,3.62,15.0,3.932416836011974
9780231085076,Discovering Plato,Alexandre Koyre,,3.26,7.0,3.9324133919368265
9780664228910,That Godless Court?,Ronald Bruce Flowers,Religion,3.54,12.0,3.932413047744714
9780816639823,The Condor and the Cows,Christopher Isherwood,Biography & Autobiography,3.82,42.0,3.9324109945684014
9781857237504,The Conan Chronicles 1,Robert Jordan,Conan (Fictitious character),3.78,31.0,3.93241041705921
9780521750349,Numerical Recipes Example Book (C++),William T. Vetterling,Computers,2.75,4.0,3.9324095968934003
9780679642848,The Red and the Black,Stendhal,Fiction,3.87,76.0,3.932407374052633
9780883657270,Alfred Hitchcock,Alfred Hitchcock,Fiction,3.87,76.0,3.932407374052633
9781557046765,The Hitchhiker's Guide to the Galaxy,Robbie Stamp;Paul Simpson,Performing Arts,3.9,147.0,3.9324039664458197
9780231109253,Poems Between Women,Emma Donoghue,Poetry,3.86,66.0,3.932401444893171
9780143039600,The Dharma Bums,Jack Kerouac,Fiction,3.93,1993.0,3.932400495222281
9780822002833,CliffsNotes on Voltaire's Candide,Francois Marie Arouet;James K. Lowers,Literary Criticism,3.4,9.0,3.9323992594392005
9781403969736,Tolkien's Modern Middle Ages,J. Chance;A. Siewers,Literary Criticism,3.59,14.0,3.9323989271245487
9781890447168,Change Or Die,David Foster Wallace;Mary Gaitkill;Irvine Welsh;David Berman;Delmore Schwartz,American literature,3.68,19.0,3.9323985953626255
9780373638178,Omega Path,James Axler,Fiction,3.87,77.0,3.9323970931953287
9780764586552,CliffsNotes on Dstoevsky's Crime and Punishment,James L. Roberts,Literary Criticism,3.76,28.0,3.932393349382428
9781855325524,Lützen 1632,Richard Brzezinski,History,3.61,15.0,3.932391870339773
9780440164173,The New Centurions,Joseph Wambaugh,Fiction,3.93,2068.0,3.9323781615715854
9780380763399,Only Mine,Elizabeth Lowell,Fiction,3.93,2164.0,3.9323501737679916
9780743440745,One More for the Road,Ray Bradbury,"Fantasy fiction, American",3.69,21.0,3.9323495789115754
9780822012375,CliffsNotes on Hemingway's The Sun Also Rises,Gary Carey,Literary Criticism,3.54,13.0,3.932347713626463
9781904633389,The Iliad,Homer,Poetry,3.85,62.0,3.932346881626513
9781890208288,My Sister's Keeper,Nora Kelly,Fiction,3.7,22.0,3.932345863425285
9780590321143,Blind Flight,Hilary Milton,Blind,3.71,23.0,3.9323454735040837
9780965796934,Storm of the century,Stephen King,Fiction,3.91,229.0,3.932344964437132
9780345409706,Twister,Michael Crichton;Anne-Marie Martin,Motion picture plays,3.63,17.0,3.93234115968037
9780486256078,1001 Illuminated Initial Letters,Owen Jones,Design,3.46,11.0,3.9323318407742756
9780618710508,The Diezmo,Rick Bass,Fiction,3.46,11.0,3.9323318407742756
9780373195602,If You Don't Know by Now,Teresa Southwick,Fiction,3.06,6.0,3.932325449842721
9780760328248,Jimmy Stewart,Starr Smith,History,3.92,426.0,3.932322850016582
9780439810715,A break with charity,Ann Rinaldi,Trials (Witchcraft),3.79,37.0,3.932320128513568
9780590692083,Mary Anne and the Little Princess,Ann M. Martin,Juvenile Fiction,3.58,15.0,3.932316973323171
9780261103665,The Silmarillion,John Ronald Reuel Tolkien,"Fantasy fiction, English",3.91,237.0,3.9323162722152314
9781587670893,Isis,Douglas Clegg,Fiction,3.68,21.0,3.9323146618396216
9780521011761,Who Needs Greek?,Simon Goldhill,History,3.4,10.0,3.932310574267096
9780345302359,The Crucible of Time,John Brunner,Fiction,3.71,24.0,3.9323085221602794
9780439803632,Gothic!,Deborah Noyes,Horror stories,3.55,14.0,3.932305706432884
9780765357663,Hidden Talents,David Lubar,Juvenile Fiction,3.93,2333.0,3.9323024716972155
9781565124820,Hemingway and Bailey's Bartending Guide to Great American Writers,Mark Bailey,Cooking,3.89,128.0,3.932295438835032
9780306804984,Hannibal,Leonard Cottrell,History,3.89,128.0,3.932295438835032
9780451527035,The Call of the Wild and Selected Stories,Jack London,Fiction,3.83,53.0,3.932294141818308
9780836269147,Stephen King from A to Z,George Beahm,Fiction,3.83,53.0,3.932294141818308
9780807066812,Art and Culture,Clement Greenberg,Art,3.92,442.0,3.932292211641963
9780743296168,The Good House,Tananarive Due,Fiction,3.93,2385.0,3.9322881812990715
9780141303352,Mr Majeika and the School Trip,Humphrey Carpenter,Juvenile Fiction,3.81,45.0,3.932280620207667
9780761929949,The Politics of Injustice,Katherine Beckett;Theodore Sasson,Political Science,3.76,32.0,3.9322789021150895
9780938497158,The Atlantis Dialogue,Plato,Fiction,3.77,34.0,3.932278145915458
9780786855377,Disney's Little Einsteins: Music of the Meadow,Susan Ring,Juvenile Fiction,3.72,26.0,3.932277851056019
9780486215310,Best Science Fiction Stories of H. G. Wells,Herbert George Wells,Literary Collections,3.84,60.0,3.9322749688132728
9780826514707,Cervantes in Algiers,María Antonia Garcés,Health & Fitness,3.14,7.0,3.932273397769917
9788173031014,Journey to the East,Hermann Hesse,Adventure stories,3.7,24.0,3.932268636830602
9780764585968,CliffsNotes on Steinbeck's The Grapes of Wrath,Kelly McGrath Vlcek,Literary Criticism,3.74,29.0,3.9322684137936728
9781580070911,Sukhoi Su-27 Flanker,Yefim Gordon;Peter Davison,History,3.0,6.0,3.9322654423417833
9781862074057,Moth Smoke,Mohsin Hamid,"Nineteen ninety-eight, A.D.",3.82,50.0,3.9322621859047606
9780752858623,Trevayne,Robert Ludlum,Organized Crime,3.62,18.0,3.9322609199366094
9780261102422,The Silmarillion,John Ronald Reuel Tolkien,Fantasy,3.91,253.0,3.9322591082599874
9780515125603,Flying Finish,Dick Francis,Fiction,3.93,2494.0,3.9322587946589227
9780373638161,Savage Sun,James Axler,Fiction,3.87,91.0,3.932253516040423
9780596006792,BSD Hacks,Dru Lavigne,Computers,3.79,40.0,3.93224936062138
9780373712489,Her Little Secret,Anna Adams,Fiction,3.3,9.0,3.932249315668115
9781740597623,Switzerland,Damien Simonis;Sarah Johnstone;Nicola Williams,Travel,3.82,51.0,3.9322436125191618
9780192839572,La chartreuse de Parme,Jm Stendhal,Fiction,3.82,51.0,3.9322436125191618
9780671639617,Field Guide to Home Buying in America,Stephen M. Pollan;Mark Levine,Business & Economics,2.5,4.0,3.932242853802817
9780486427591,Gorgias and Timaeus,Plato;Benjamin Jowett,Literary Collections,3.74,30.0,3.9322364927520765
9780316955126,Don't Stop the Carnival,Herman Wouk,Fiction,3.93,2580.0,3.932236136234094
9780786937790,The Reign of Istar,Margaret Weis;Tracy Hickman,Fiction,3.71,26.0,3.932234656305843
9781895176407,"Galapagos, a Natural History",Michael Hume Jackson,History,3.87,93.0,3.932233058939239
9780262540421,Elbow Room,Daniel Clement Dennett,Philosophy,3.92,474.0,3.9322313896894263
9780815319665,Cold Counsel,Sarah M. Anderson;Karen Swenson,Literary Criticism,3.61,18.0,3.932230976081338
9780767909266,The Minimalist Cooks at Home,Mark Bittman,Cooking,3.91,261.0,3.9322306359625765
9780771014178,The Jane Austen Cookbook,Maggie Black;Deirdre Le Faye,Cooking,3.91,265.0,3.932216427111244
9780385319270,There's No Such Place as Far Away,Richard Bach,Fiction,3.93,2665.0,3.9322141835785454
9780679732716,The Beggar Maid,Alice Munro,Fiction,3.93,2688.0,3.932208317347034
9780373510054,First Impressions,Nora Roberts,Fiction,3.74,31.0,3.932204582307996
9780791056646,J.D. Salinger's The Catcher in the Rye,Harold Bloom,Juvenile Nonfiction,3.58,17.0,3.9321997346148567
9780802150455,Every Good Boy Deserves Favor and Professional Foul,Tom Stoppard,Drama,3.9,186.0,3.9321994505755464
9780575402904,Dark Visions,Stephen King;George R. R. Martin;Dan Simmons,"Horror tales, American",3.89,142.0,3.932198925059116
9780810957800,Babar's World Tour,Laurent de Brunhoff,Juvenile Fiction,3.84,65.0,3.93219881235818
9780060577865,Bad Childhood---Good Life,Laura Schlessinger,Self-Help,3.92,502.0,3.9321786620944454
9780974412184,My Sister's Keeper,Mavis Applewater,Fiction,3.86,85.0,3.9321751252365305
9780520231511,Undertaker of the Mind,Jonathan Andrews;Andrew T. Scull,Biography & Autobiography,3.42,12.0,3.9321732575611246
9781842163863,Portrait of Dorian Gray,Elizabeth Gray,English language,3.88,118.0,3.93217156145943
9780226424156,The Collaborator,Alice Kaplan,History,3.84,67.0,3.9321683849624924
9780451166586,The Eyes of the Dragon,Stephen King,Fiction,3.93,2849.0,3.9321681082268594
9780439862691,Ghosthunters and the Muddy Monster of Doom!,Cornelia Caroline Funke,Ghost stories,3.92,510.0,3.9321636804626827
9780521437776,The Myth of the Magus,E. M. Butler;Eliza Marian Butler,Religion,3.71,28.0,3.9321608395215186
9780198144960,Lysistrata,Aristophanes;Jeffrey Henderson,Literary Criticism,3.85,76.0,3.932156931246685
9780393321630,Police Brutality,Jill Nelson,Social Science,3.79,44.0,3.9321551128359675
9780940450776,Collected Travel Writings,Henry James,Europe,3.7,27.0,3.9321528931471192
9781563895951,Son of Superman,Howard V. Chaykin;David Tischman,Comics & Graphic Novels,3.36,11.0,3.9321486372101333
9780843948103,The Deed,Lynsay Sands,Fiction,3.93,2937.0,3.9321467433687687
9780865344921,Corroborating Evidence,William T. Rasmussen,True Crime,3.3,10.0,3.932143997829333
9780198321460,Macbeth,William Shakespeare,Juvenile Nonfiction,3.89,150.0,3.932143971833955
9781887726092,Tolkien on film,Janet Brennan Croft,Literary Criticism,3.77,39.0,3.9321436371120138
9780753821862,Razor's Edge,Hugh Bicheno;Richard Holmes,History,3.77,39.0,3.9321436371120138
9780374530310,Georgics (Zongo Classics),Virgil,Poetry,3.85,77.0,3.9321433968895754
9781423601746,Kokopelli,Dennis Slifer,Art,3.56,17.0,3.9321431645886515
9780140137989,Case Histories I,Sigmund Freud,Child analysis,3.74,33.0,3.932140793191279
9780872203945,The Peloponnesian War,Thucydides;Steven Lattimore,History,3.89,151.0,3.9321371127426366
9781562920586,Don't Wait for Your Ship to Come In,John Mason,Religion,3.22,9.0,3.9321293606512464
9781412040556,The Radical Right and the Murder of John F. Kennedy,Harrison E. Livingstone,History,3.22,9.0,3.9321293606512464
9780345419088,The Eight,Katherine Neville,Fiction,3.92,530.0,3.932126387148882
9780689833762,Sad Underwear and Other Complications,Judith Viorst,Juvenile Nonfiction,3.87,104.0,3.9321207847749307
9781593600259,The Sillymarillion,D. R. Lloyd,Fiction,3.65,23.0,3.9321160947382414
9781740597715,West Africa,Anthony Ham;James Bainbridge,Travel,3.69,27.0,3.9321080445112653
9780786855384,Disney's Little Einsteins: Butterfly Suits,Disney Book Group;Marcy Kelman,Juvenile Fiction,3.68,26.0,3.9321050720553132
